#{"t_start": 1681844333.6413796, "env_id": null}
r,l,t
-99.912129,10,768.384571
-101.50897,12,768.396183
-100.729353,10,768.406026
-100.884658,10,768.415953
-100.727557,11,768.427001
-109.173156,59,768.812708
-96.323688,15,768.827251
-40.287207,33,768.858006
-30.728876,70,768.922216
-20.484152,84,769.371826
-102.394839,25,769.395536
-44.41236,90,769.882969
-104.297657,45,769.924714
-26.612043,138,770.405857
-100.206757,10,770.987255
-48.035405,83,771.06371
-36.676092,46,771.52744
-102.506741,50,771.573743
-101.980225,15,771.587965
-96.302535,32,771.617967
-40.893079,10,771.62785
-40.153796,10,771.637543
-36.323575,69,772.029104
-106.071433,47,772.07253
-100.566351,17,772.088781
-84.676166,102,772.54448
69.913851,201,773.30977
-98.923549,51,773.356546
-21.01311,91,773.747055
-41.55828,10,773.75699
-83.326979,84,774.192867
-42.373106,68,774.254711
-100.309985,72,774.638222
-54.096877,132,775.1909
-103.328716,91,775.663419
-32.78721,32,775.693486
-102.428251,30,775.721321
5.520992,201,776.316813
-43.868553,25,776.340465
-102.86384,148,776.939921
-40.720765,34,776.974631
-40.081538,59,777.372368
-36.998964,32,777.402001
-104.26487,65,777.461825
-40.348833,11,777.822996
-107.135159,46,777.865608
-94.094613,99,778.311251
-41.276732,30,778.339328
-39.856618,10,778.349257
-44.506429,21,778.368958
-12.098818,10,778.378713
-71.400599,135,778.747139
-111.90638,176,779.453791
-40.187521,10,779.463972
-29.732885,18,779.48101
-53.251231,120,780.002023
-26.191552,201,780.653078
-39.648207,12,780.664831
-100.551279,13,781.183871
-29.588346,34,781.215571
-89.12895,29,781.242876
-87.594432,85,781.672093
-87.843124,43,781.711966
-46.787352,49,781.757157
-112.62462,86,782.134545
-100.033953,12,782.146495
-111.397722,71,782.608921
19.95173,197,783.25143
-103.048242,30,783.763868
-92.976881,16,783.779503
-101.784606,19,783.797496
-16.237763,131,784.357612
-83.098928,123,784.924636
-93.114409,113,785.446404
-103.296582,22,785.466998
-91.195238,49,785.51214
-92.882398,41,785.853333
-23.152258,190,786.599844
-43.443363,30,786.628
-54.708572,201,787.304904
-84.652859,65,787.364366
-19.827623,152,787.926378
-105.451742,150,788.585018
0.47685,201,789.249827
-99.716017,10,789.259849
-90.212924,10,789.269538
-3.093148,201,790.022448
-36.771077,76,790.480358
-39.690311,21,790.500237
-11.970132,201,791.155779
-76.512266,68,791.714872
-35.442709,201,792.376475
-39.10339,28,792.897749
-96.498823,40,792.934924
-99.473693,10,792.944985
-43.71125,129,793.444041
-38.036133,123,793.961242
-84.040481,46,794.005523
-94.515294,136,794.538663
-100.605311,34,795.141369
-108.470767,35,795.17439
76.03508,201,795.837161
-0.379579,201,796.546874
-102.036432,25,796.573609
-39.885829,10,796.583416
101.163915,201,797.303331
-41.595919,19,797.32159
-18.968393,201,797.935189
-100.743183,22,797.956088
-103.768472,27,797.981732
-100.001902,10,797.991808
-3.359914,81,798.330453
-36.377217,10,798.340551
18.356853,201,798.958234
46.786288,201,799.720876
-95.962846,16,799.739333
-99.993016,10,799.749437
-40.666341,10,799.759405
228.376842,201,800.380286
-98.794485,66,800.44163
-43.907745,44,800.82044
-100.255886,10,800.830589
2.143006,201,801.501842
-3.034656,201,802.217062
-21.819526,201,802.812925
-22.514667,201,803.698322
7.857514,201,804.37018
-41.561706,14,804.383805
43.752369,201,805.004281
-100.606251,42,805.557146
-102.263476,40,805.594886
1.715047,201,806.250412
-92.577391,47,806.29525
-37.701386,33,806.32669
-40.093237,10,806.336811
-12.583339,201,806.900458
-100.168292,16,806.91597
2.886186,201,807.49542
-36.432526,10,808.054988
-8.081601,201,808.786521
-43.163508,81,809.30367
173.003627,175,809.943287
-102.781012,46,809.985947
41.363846,201,810.702178
-36.442194,40,810.739586
-96.721978,47,811.154758
-12.198299,201,811.829922
-40.194487,10,811.83973
2.467593,201,812.625421
-39.551049,11,812.636172
-42.596028,44,812.677155
209.241108,201,813.290155
-20.157459,201,813.965115
-1.356549,201,814.700527
-14.839085,201,815.387818
2.373228,201,816.062482
-100.247621,10,816.072393
-112.369655,141,816.671864
-102.437933,164,817.510999
-2.304702,201,818.171311
-98.150035,42,818.693761
-99.902082,61,818.75051
-10.747947,201,819.393299
-2.041898,201,820.04929
-12.991219,201,820.800199
15.821337,201,821.467664
373.820284,201,822.267292
-0.63602,201,822.846458
-27.996866,201,823.708755
-27.324415,123,824.21826
1.534578,201,824.877238
-11.604965,201,825.591234
-38.921108,70,826.095288
-38.052183,102,826.646317
-30.225806,134,827.351081
-127.368273,133,828.015573
-37.430492,105,828.111824
2.562314,182,828.907
10.119207,201,829.535124
17.027201,201,830.363369
-23.757474,201,831.035863
-36.37146,10,831.045991
-22.964534,201,831.775316
-5.805245,201,832.519425
-99.227075,48,832.56405
-100.159254,12,832.575769
-22.685914,201,833.136046
18.719998,201,833.744439
-103.678818,81,834.336748
-40.954441,10,834.346731
-82.659694,64,834.778344
-103.197354,123,835.38017
3.491222,201,836.146781
-29.113209,201,836.857974
22.972823,201,837.537177
-40.416932,13,837.549951
-23.203334,201,838.301883
-14.915016,201,838.882171
-25.49816,201,839.717752
-101.059425,24,839.740366
-102.19433,155,840.264712
-4.27325,201,841.085506
-107.23275,157,841.633527
-33.566428,36,842.117451
15.244174,201,842.849823
-100.93246,110,843.319608
-19.464638,201,843.974475
-6.505875,201,844.731472
-41.269123,61,845.199074
9.04218,201,845.877812
-9.044493,201,846.57509
-40.882049,10,846.584945
6.66633,201,847.202929
-27.711014,201,847.997638
-98.71013,36,848.031268
-101.387311,13,848.044118
-3.828544,201,848.649747
-4.946788,201,849.206275
17.511409,201,850.01742
-2.801894,201,850.697508
-20.143499,201,851.374639
35.512906,201,852.084422
-103.448101,193,852.700344
-39.102542,201,853.430016
-28.504277,201,854.066329
41.694266,122,854.693612
-35.305173,162,855.382108
-23.002361,201,856.061385
-96.198551,18,856.078727
-23.363794,201,856.763903
-98.404206,180,857.322781
-18.818036,201,858.076193
1.006314,201,858.646905
4.959002,201,859.409278
-24.114357,12,859.420842
-127.414049,123,859.912797
25.827426,201,860.598194
-27.3227,201,861.309432
8.702787,201,861.981359
-35.897686,201,862.657946
-48.688707,201,863.437508
-68.940785,201,864.023056
-41.943443,201,864.827097
-30.732853,201,865.480762
-93.887324,65,865.54123
-121.413141,161,866.04379
-52.850508,201,866.856809
-67.113327,201,867.502215
-40.21978,10,867.512379
-7.022145,201,868.220455
-37.14121,104,868.791538
-40.40176,16,868.806728
-128.796905,158,869.330705
-26.905748,201,870.107599
624.616876,201,870.773622
-13.036964,201,871.530997
-65.651131,201,872.214536
-21.448816,201,872.940523
12.233818,201,873.637244
-104.864483,26,873.661755
52.15274,201,874.286117
-4.99612,201,875.030591
-103.797724,69,875.493387
-82.047334,201,876.156768
-113.93207,143,876.747444
-23.691251,201,877.520607
-13.577088,201,878.10008
-13.852414,201,878.984839
-42.222367,201,879.64643
-29.844357,201,880.336003
-15.256161,201,881.083382
-28.973509,201,881.678683
-24.816674,201,882.440911
440.029794,201,883.026575
-2.22288,201,883.852817
-16.000736,201,884.503249
-21.840988,201,885.206595
-37.315942,54,885.63851
-15.105264,201,886.332274
-85.789274,141,886.926795
-37.739249,55,887.478989
-8.852657,201,888.151592
-7.330147,201,888.882972
-99.408042,10,888.892949
-99.859212,15,888.90724
-12.510333,201,889.510185
-13.23109,201,890.162918
-38.193098,64,890.658339
-39.292607,12,890.67
-25.353216,201,891.327252
-1.106761,201,892.108095
-25.004235,201,892.767894
4.418586,201,893.455614
-14.334729,201,894.130872
-105.786757,51,894.17757
34.584462,201,894.800752
-39.893364,10,894.811064
-22.481361,201,895.53945
5.25987,201,896.285576
-9.757602,201,896.901294
4.006287,201,897.632801
21.437489,201,898.289083
0.099467,201,899.036035
-103.123579,67,899.537519
-107.804928,51,899.584317
-117.795887,116,900.041574
-33.842306,201,900.705513
-36.569517,201,901.445326
-137.74941,117,901.916279
-134.128065,93,902.389849
-24.216564,201,903.015383
-21.193223,201,903.831655
-21.655272,201,904.414503
-32.571828,201,905.194873
-36.61704,201,905.865264
-94.427578,25,905.889014
89.994884,201,906.576749
10.701946,201,907.347472
-135.56977,100,907.813367
-23.11643,201,908.465202
-36.408608,201,909.221507
-4.88649,201,909.805582
-21.377081,201,910.570725
-34.441941,201,911.241259
-27.614303,201,911.974888
-86.648085,136,912.468491
-29.597391,201,913.159655
-139.404251,179,913.767484
-119.165346,95,914.28678
-14.076017,201,914.885801
-37.612918,78,915.52366
-99.62949,62,915.957172
-42.190642,25,915.981016
8.705521,201,916.645381
-141.454455,134,917.324717
-97.531768,51,917.867921
-30.678692,201,918.487622
-14.704236,201,919.27731
1.337128,201,919.860745
-2.645838,201,920.679142
-32.943229,201,921.346817
-127.327233,117,921.962773
-22.927497,201,922.687379
-8.61131,201,923.364224
1.363849,201,924.039498
-17.487812,201,924.773965
-15.138298,201,925.400797
-18.882777,201,926.248899
624.865931,201,926.89053
-153.347638,181,927.610748
-15.317729,201,928.263385
301.371333,201,929.021561
-19.081283,201,929.699575
0.861987,201,930.354526
-25.031585,201,931.11613
-106.772309,91,931.201472
-2.819118,201,932.429262
-13.676133,201,933.096673
14.747911,201,933.791466
-103.502811,48,934.302668
-38.383648,201,935.016224
-4.465867,201,935.697338
-16.854423,201,936.300236
-51.095238,201,937.036859
-128.09358,155,937.564754
-104.098342,79,938.039702
-129.289112,128,938.712673
-21.106858,201,939.452897
-13.568568,201,940.237306
-105.459796,65,940.297299
-119.535122,139,940.754773
76.987343,201,941.555123
-44.644774,201,942.223177
-53.334374,201,942.967312
-3.4292,201,943.635448
-13.705974,201,944.266114
-8.417707,201,945.023311
-22.147235,201,945.624828
-23.317132,201,946.446257
-48.692753,201,947.09693
-76.354946,201,947.833416
-40.157058,201,948.538063
-24.91929,201,949.182972
-101.35423,16,949.198266
-5.639574,201,949.957628
-85.036797,201,950.635879
-108.289929,82,950.711798
-134.898238,171,951.365202
-34.550497,74,951.432779
-46.241299,201,952.11206
-127.698912,106,952.208666
-14.883616,201,953.005505
-18.029662,201,953.661004
-123.989685,108,953.75864
-22.599836,201,954.547854
-43.695427,201,955.218848
-119.422917,112,955.320424
-46.488524,201,956.044087
-111.365133,120,956.561643
-142.297254,152,957.083755
-28.041035,201,957.803177
-16.316628,136,958.362269
-9.906648,201,958.985893
85.105608,201,959.809621
-27.939488,201,960.474802
-103.944888,72,960.540868
-11.111698,201,961.182617
-103.819294,28,961.208762
-2.207321,201,961.828982
-11.104224,201,962.684808
-98.808841,48,962.729083
-119.577676,57,963.149295
-141.301913,94,963.587101
-96.849129,27,963.612383
0.692116,201,964.210878
-34.19903,201,965.008759
-14.997358,201,965.611378
-1.162615,201,966.419854
58.053448,201,967.119717
-11.74936,201,967.84163
-49.108212,201,968.57319
-12.039093,201,969.221747
-98.226214,89,969.880872
-108.363472,86,970.360888
-36.717419,201,971.023983
-116.115413,60,971.577743
-5.546844,201,972.211979
-49.069271,201,973.01765
-14.559381,201,973.608576
-59.816582,201,974.457449
-114.389186,50,974.503114
-45.483712,201,975.160578
-55.01328,201,975.812452
-3.375503,201,976.505154
-94.778904,89,977.042132
-19.702322,201,977.686399
-102.094267,58,978.261933
-3.618868,201,978.855589
-34.619893,201,979.704469
-70.770636,201,980.372289
28.457216,201,981.096113
-31.920723,201,981.769567
-27.343036,201,982.364067
-117.131921,143,982.99375
-30.117099,201,983.755395
-41.097227,201,984.418994
-27.158913,201,985.156562
-25.628579,201,985.873348
-6.313726,201,986.518685
-101.575946,59,987.022901
-124.62702,69,987.086697
-119.44043,80,987.563224
-22.031952,201,988.157895
-26.405454,201,988.894919
-138.143142,102,989.3709
-36.189005,201,990.030843
-35.207639,201,990.823402
-39.825873,78,991.272095
-46.941998,201,992.025547
-19.090544,201,992.687699
-33.310473,201,993.343473
-117.391981,79,993.874944
-98.436101,45,993.916625
32.651615,201,994.502841
-10.927799,201,995.087278
-46.206511,201,995.872288
-40.851862,17,995.88863
-102.393657,18,995.905643
-5.450567,201,996.524641
-16.268206,201,997.145914
-35.53057,61,997.719155
-28.622307,201,998.306995
1.467002,201,999.171614
-13.848284,201,999.842363
-7.304979,201,1000.577034
-30.725495,201,1001.247754
9.793335,201,1001.945056
-2.649547,201,1002.683739
-21.643453,201,1003.286499
-33.742274,201,1004.05332
11.997273,201,1004.71821
-110.38765,62,1004.775174
-113.875914,173,1005.305721
-6.319322,201,1006.098989
-99.753055,63,1006.156734
-17.511146,201,1006.799854
-11.395653,201,1007.459727
4.401746,201,1008.187708
-38.888172,201,1008.884249
-16.516654,201,1009.519129
-23.594025,201,1010.291291
-29.181885,201,1010.852656
24.800283,201,1011.631119
-146.167308,161,1012.166213
-82.56238,201,1012.883184
-59.196324,201,1013.482171
-131.215814,81,1014.07198
-53.714892,201,1014.731005
-76.542532,201,1015.448201
-108.067171,55,1015.915272
-112.776589,112,1016.021233
-94.146507,50,1016.598751
-16.782825,201,1017.156315
-150.889274,122,1017.842504
163.098074,201,1018.719232
-30.751495,201,1019.385595
-37.031317,201,1020.173261
-122.759344,84,1020.671344
-41.132075,201,1021.257947
-120.62176,175,1022.02341
-132.050964,181,1022.657203
-123.39827,61,1023.10093
-30.471619,201,1023.758657
9.456026,201,1024.449139
-15.703535,201,1025.082967
-129.54172,139,1025.681623
-57.9656,201,1026.511045
-31.959397,201,1027.170528
-39.158463,201,1027.89501
-114.96489,144,1028.412166
-31.715594,201,1029.139912
-34.196775,201,1029.763605
-99.028452,54,1030.31423
-27.143343,201,1030.921617
9.628204,201,1031.744301
-107.935829,80,1032.227506
-133.400687,148,1032.946952
-93.375824,201,1033.619002
-115.675792,77,1034.142054
-53.283437,201,1034.748026
1.756833,201,1035.586005
-142.876928,135,1036.089214
-30.479622,201,1036.755693
-29.245055,201,1037.486649
-16.082103,201,1038.225902
-11.142314,201,1038.834983
-25.910481,201,1039.654566
-36.314932,201,1040.262105
1.895882,201,1041.092978
-100.799393,179,1041.648805
-6.798889,201,1042.393934
-15.460491,201,1043.065668
13.07861,201,1043.763634
-8.913234,201,1044.47345
-100.923588,26,1044.49809
-15.316478,201,1045.13084
-102.527818,30,1045.158848
2.432688,201,1045.832036
-21.244608,201,1046.565554
-18.211958,201,1047.150578
-17.868654,201,1047.970315
-28.235189,201,1048.613778
-99.041924,113,1048.715876
-8.608345,201,1049.528169
140.249863,201,1050.196359
-22.259151,201,1050.874051
-28.596732,201,1051.642006
-21.929837,201,1052.293934
17.235027,201,1053.053805
-14.106772,201,1053.625586
-28.348658,201,1054.387344
166.644029,201,1055.043446
-100.439396,28,1055.069166
3.728248,201,1055.68038
-40.394726,201,1056.49846
-7.672438,201,1057.163808
-105.517584,75,1057.232147
-40.613373,19,1057.250227
-2.807629,201,1057.93623
-1.938689,201,1058.517999
6.129836,201,1059.327237
-122.736383,92,1059.797616
-140.086282,142,1060.389339
-48.585186,201,1060.976025
-131.359459,142,1061.680619
-98.914008,92,1061.765197
-59.093341,201,1062.504033
-115.377155,87,1062.587382
-10.077426,201,1063.313408
-64.659559,201,1063.988192
-28.688926,201,1064.65717
-107.986821,94,1065.20072
-50.387924,91,1065.699768
-23.299361,201,1066.402746
-6.188351,201,1067.152432
-103.678637,22,1067.173039
313.444586,201,1067.829069
-55.40832,201,1068.519026
-51.822918,201,1069.201247
3.369896,201,1069.87145
-150.564242,156,1070.50134
-134.707856,102,1071.071392
-50.210029,201,1071.807176
-123.46693,107,1072.368728
-28.72225,201,1073.052212
-108.672757,81,1073.59989
-112.159214,39,1073.637122
-91.945816,47,1073.964192
-125.63714,115,1074.072312
-3.409309,201,1074.862956
-17.589386,201,1075.516911
-103.467535,24,1075.539611
-104.906436,78,1075.611281
-23.329977,201,1076.280069
7.067,201,1076.872269
-30.513445,201,1077.672814
93.005744,201,1078.354763
-110.520115,74,1078.422574
-36.128075,201,1079.089561
-51.515066,201,1079.768296
-147.859447,190,1080.588179
-146.162074,111,1081.144169
-12.754114,201,1081.791236
-117.287548,178,1082.53287
11.66934,201,1083.241271
-104.547375,56,1083.781126
-8.115432,201,1084.450629
-106.329459,51,1084.969308
-24.584883,201,1085.644151
-36.121083,201,1086.358373
16.91166,201,1086.967573
12.904888,201,1087.733225
-18.01435,201,1088.324528
-108.098995,74,1088.488597
-21.105499,201,1089.140807
-102.695637,109,1089.240514
-39.340673,201,1090.476206
-23.48531,201,1091.177993
-50.849429,201,1091.86525
-6.070177,201,1092.593802
-2.955833,201,1093.265282
-46.263862,201,1094.037486
-114.323573,58,1094.090243
-0.012416,201,1094.714561
-41.181123,201,1095.415902
-16.420198,201,1096.148302
-15.498835,201,1096.835854
-31.092603,201,1097.514751
-93.873535,47,1098.028168
-102.709862,171,1098.773958
-25.876217,201,1099.339303
-110.842155,64,1099.495824
-112.950718,98,1099.990359
-25.203426,201,1100.640792
-38.092062,201,1101.418424
-8.679116,201,1102.04389
-23.885426,201,1102.872607
-106.01632,71,1103.334488
-106.264589,90,1103.418032
-22.932824,201,1104.168101
-100.848275,62,1104.225151
-40.581766,201,1104.855955
-109.694301,54,1104.905773
-122.001416,97,1105.343888
-46.648066,201,1106.023492
-103.627456,40,1106.060774
-13.102236,201,1106.673511
-58.952063,201,1107.387516
-15.22688,201,1108.065499
-8.53602,201,1108.771299
-31.044414,201,1109.513555
1.501237,201,1110.110597
-28.569511,201,1110.919302
-51.310909,201,1111.594567
-121.045002,112,1111.696526
12.198109,201,1112.491823
-39.845356,201,1113.145672
10.782473,201,1113.928786
-5.216017,201,1114.624613
-38.453853,201,1115.326792
-20.517076,201,1116.09252
-12.828875,201,1116.704568
-19.504958,201,1117.51851
6.482148,201,1118.222825
-54.462062,201,1119.010603
-18.159618,201,1119.796704
-101.971989,23,1119.820476
-107.046648,113,1120.397929
1.995364,201,1121.045742
-101.992834,21,1121.065789
-102.415937,37,1121.660236
-124.755272,142,1122.337201
108.219731,201,1122.995856
11.181498,201,1123.864572
-42.457217,201,1124.552608
-17.677516,201,1125.278952
-125.56979,153,1125.846591
-47.181785,201,1126.654333
219.291731,161,1127.185373
-10.661249,201,1127.890136
-40.796101,201,1128.566807
-18.112777,201,1129.361555
-103.079605,201,1129.917241
-12.916026,201,1130.719738
-12.792703,201,1131.381621
-46.643788,201,1132.116577
-43.132381,201,1132.859785
-15.333621,201,1133.577703
-23.540331,201,1134.41263
-27.423402,201,1135.004912
11.643396,201,1135.814175
-18.096107,201,1136.522728
-22.735104,201,1137.254784
-79.496166,104,1137.831841
-43.924494,201,1138.528723
12.13181,201,1139.261935
-41.428054,201,1139.995786
15.461675,201,1140.736126
-100.542288,41,1141.32646
17.424935,201,1142.164873
28.562329,201,1142.993725
-96.710394,42,1143.040755
54.902841,201,1143.675395
-27.377626,201,1144.453151
15.687291,201,1145.197689
-2.680574,201,1145.878281
-29.716046,201,1146.647949
-42.025613,201,1147.21567
-100.073432,152,1148.022068
-38.761818,201,1148.718408
-94.135427,149,1149.340641
12.037285,201,1150.202745
28.585441,201,1150.865709
-44.160956,201,1151.576561
-99.654387,157,1152.170388
1.809835,201,1152.996191
-3.748519,201,1153.594542
-22.78297,201,1154.45804
-115.650708,140,1154.994121
-8.521116,201,1155.655628
-3.156338,201,1156.369839
-3.454663,201,1157.09828
-3.272876,201,1157.776942
-104.363696,44,1158.439752
-2.702631,201,1159.094258
100.799382,201,1159.915797
-20.111102,201,1160.50451
3.570516,201,1161.408191
-132.717431,149,1161.933878
-6.692981,201,1162.648526
8.665633,201,1163.251997
-114.114951,98,1163.832612
71.529052,201,1164.579466
-11.896089,201,1165.257487
-136.161562,178,1165.946389
-103.006523,40,1165.983658
-116.518113,145,1166.507774
-130.512757,167,1167.048046
-102.198306,23,1167.671126
-104.607117,58,1167.726156
-115.708462,128,1168.199172
12.441516,201,1168.863289
111.888427,201,1169.556787
-81.677615,136,1170.140087
-3.25266,201,1170.929951
-108.619556,176,1171.565978
-22.37827,201,1172.333522
-94.635713,191,1173.018503
-2.643683,201,1173.758566
-113.183647,170,1174.333152
12.074324,201,1175.034643
7.277672,201,1175.734856
-16.093579,201,1176.511457
-104.381464,71,1176.576316
-27.878758,201,1177.222616
4.231209,201,1177.883781
-106.996449,78,1177.955534
-19.879163,201,1178.620806
11.497728,201,1179.248818
-9.035846,201,1180.052297
-109.833458,178,1180.625669
-2.557409,201,1181.40716
-101.719505,44,1181.448096
-23.02025,201,1181.999871
-12.961393,201,1182.679208
-99.604833,153,1183.367164
-28.360759,201,1184.083045
-22.929093,201,1184.758285
3.654774,201,1185.455431
428.786166,201,1186.172114
-22.217347,201,1186.792084
6.732363,201,1187.55952
41.048362,146,1188.069543
-111.583214,130,1188.590809
-103.287849,39,1188.628216
5.086234,201,1189.345239
-23.503268,201,1189.993874
-3.034653,201,1190.698032
13.39673,201,1191.383146
-120.022397,201,1192.065155
-101.385488,96,1192.579512
-27.818605,201,1193.233708
-18.760449,201,1193.963566
-32.36097,201,1194.632251
-130.90616,188,1195.285742
-31.485784,201,1196.05156
7.198813,201,1196.718245
1.324969,201,1197.505148
1.82281,201,1198.11026
11.945382,201,1198.895423
17.795946,201,1199.564246
-12.960062,201,1200.276462
-126.338859,193,1200.940559
-26.685574,201,1201.638274
-23.185884,201,1202.439401
-119.098951,130,1203.055514
7.134926,201,1203.675474
1.710896,201,1204.496767
-48.430301,201,1205.234504
-1.20558,201,1206.001569
-10.732916,201,1206.74584
12.385497,201,1207.474122
-3.140919,201,1208.267961
9.832849,201,1208.927169
31.345806,201,1209.83772
-91.167337,93,1210.351381
-17.760683,201,1211.047679
-108.599464,130,1211.666934
-40.709046,74,1212.27327
18.796497,201,1212.860323
-106.211952,94,1213.486459
-23.570446,201,1214.15015
23.260865,201,1214.87526
-47.806108,201,1215.687649
-109.675049,113,1216.241617
-45.057942,201,1216.920356
-40.098911,177,1217.755661
-12.771261,201,1218.536978
-23.269623,201,1219.300411
-111.593261,144,1219.941029
5.903968,201,1220.623311
-43.259226,201,1221.383437
-126.94952,91,1221.911159
-21.897267,201,1222.625221
-97.88868,160,1223.439795
-114.830521,88,1223.53047
-121.878968,97,1224.074716
-102.894053,76,1224.633062
-126.872025,75,1224.709852
-127.616098,166,1225.376077
-12.378819,201,1226.157203
-97.850891,45,1226.199539
9.894739,201,1227.345507
-108.725407,95,1227.838017
-128.683611,163,1228.476513
-101.348245,23,1228.498691
-118.564856,154,1229.0374
-17.39784,201,1229.928399
-117.901546,127,1230.446409
-17.579828,201,1231.162339
-18.296925,201,1231.912933
-12.636788,201,1232.605061
-27.779143,201,1233.220374
-27.649187,201,1234.007348
-48.94829,201,1234.576675
-8.951308,201,1235.381783
-30.417764,201,1236.055747
-120.7557,119,1236.684067
-40.144426,201,1237.428353
-101.506249,136,1237.966904
-0.037879,201,1238.682128
-103.308731,141,1239.283778
-51.45695,201,1239.909559
-3.495808,201,1240.721751
-124.681583,101,1241.21863
-124.83738,107,1241.816052
624.877278,201,1242.530301
-121.481522,122,1243.04512
-110.162974,181,1243.724556
-112.301319,58,1243.780134
-99.118265,25,1243.804994
-124.690387,130,1244.239838
-101.862335,73,1244.787611
-60.991587,201,1245.464018
-130.967954,131,1246.111571
-60.564633,201,1246.968653
-121.21551,81,1247.517542
-27.560757,201,1248.284073
-103.351015,32,1248.328996
-94.798183,159,1249.045998
-132.184779,170,1249.720559
-117.08468,112,1250.238509
10.428545,201,1250.838962
-100.019128,25,1251.383471
3.030014,201,1252.148226
-74.215913,201,1252.902397
-101.691661,80,1252.978452
-105.014637,46,1253.457025
-13.767169,201,1254.119109
3.823373,201,1254.909094
-103.914282,96,1255.400629
-20.821569,201,1256.114635
-105.454425,85,1256.631133
2.41034,201,1257.270872
-28.787249,201,1258.077628
-4.625386,201,1258.744423
-115.128324,69,1258.808566
-117.607022,99,1259.294411
-11.3241,201,1259.930268
-43.321541,201,1260.725347
-101.934892,76,1261.186403
-129.21246,139,1261.88023
-115.974143,118,1262.551419
-6.933718,201,1263.310418
-27.952341,201,1264.062278
-25.920685,201,1264.747038
-17.987581,201,1265.537468
-103.354111,30,1265.578044
-128.656796,197,1266.220776
-126.301319,170,1266.962489
-104.624661,67,1267.448096
-7.726631,201,1268.149643
-119.912867,139,1268.662091
-22.853045,201,1269.334234
-100.579766,29,1269.361124
-101.125096,176,1269.864126
-112.0729,88,1270.391788
-40.23007,201,1271.046612
-114.526665,119,1271.679457
-18.990818,201,1272.44588
-115.793776,105,1272.949385
-105.696635,55,1272.999786
-126.619615,125,1273.450623
-116.192071,87,1274.021879
-113.341697,84,1274.487748
-100.836891,34,1274.519369
-111.477351,98,1274.994845
-3.34709,201,1275.646435
-58.757065,201,1276.412992
-6.919107,201,1277.070126
-82.819241,182,1277.930849
-115.57691,123,1278.493347
-98.091613,61,1278.549809
-101.68018,67,1278.944828
13.799891,201,1279.538422
-97.827948,142,1280.129061
-16.111325,201,1280.901564
-6.165501,201,1281.563731
-50.103003,201,1282.270909
-139.772643,113,1282.817343
-74.854467,179,1283.381345
-107.138293,79,1284.024296
16.633158,201,1284.694529
-109.196941,99,1284.785857
-35.736143,90,1285.339346
-34.339201,201,1286.036454
-52.342501,201,1286.693951
-3.194379,201,1287.413785
59.581059,201,1288.019943
-15.834974,201,1288.785402
13.860764,201,1289.436971
-114.873636,145,1290.093748
-17.115745,201,1290.808193
-51.448322,201,1291.545535
-101.725861,16,1291.560869
-58.404306,201,1292.209321
-103.948683,120,1292.320016
-89.873859,81,1292.938162
34.17686,201,1293.636904
-99.89989,57,1293.692285
-98.994519,143,1294.17378
-46.801286,176,1294.871079
-102.882234,76,1294.941096
-101.926255,63,1295.357866
15.527972,201,1296.073105
7.307944,201,1296.839711
107.454236,201,1297.478491
-100.65202,42,1298.109077
-86.647969,166,1298.766643
-100.330209,152,1299.416291
9.124542,201,1300.259052
-102.147846,74,1300.333416
-102.438185,43,1300.762228
-8.088072,201,1301.497047
-13.131763,201,1302.309211
12.331053,201,1302.951568
58.70947,122,1303.635495
-95.933006,115,1304.280663
8.759407,201,1305.035592
2.371886,201,1305.648203
-44.628531,201,1306.483432
39.234945,201,1307.153663
-105.496906,56,1307.205419
-30.51033,201,1307.87251
-14.852111,201,1308.537025
-20.377579,201,1309.214488
89.869469,201,1309.909682
1.55935,201,1310.654668
-28.168446,201,1311.235717
-30.291648,201,1312.051431
18.728572,201,1312.727231
-5.523814,201,1313.435862
-66.505471,106,1313.954796
37.553396,201,1314.52583
-8.093737,201,1315.323919
-7.949681,201,1315.966424
26.202982,201,1316.705262
-7.509077,201,1317.433084
-103.2357,36,1317.466412
-117.320311,153,1317.935668
-107.024615,129,1318.505908
-101.39092,18,1318.52314
-7.922762,201,1319.248027
-120.677173,147,1319.779515
6.907148,201,1320.456438
-115.759717,126,1321.074468
-119.490092,167,1321.736991
-107.760007,95,1322.210321
-9.959779,201,1322.898374
-0.288589,201,1323.708125
-114.848632,110,1324.213226
-2.441273,201,1324.857316
-6.866359,201,1325.610994
-105.982076,55,1325.662719
-75.010667,88,1326.0679
-122.255548,125,1326.572032
-22.627102,201,1327.246337
11.457433,201,1327.991476
-118.431996,144,1328.531522
-17.156244,201,1329.25071
-34.041117,201,1329.852433
-23.480612,201,1330.644301
-104.416408,182,1331.215801
52.931604,201,1332.004696
-101.082609,28,1332.031256
-26.35882,201,1332.630794
11.507561,201,1333.278638
2.443771,201,1334.0556
-17.633797,201,1334.672451
-104.11167,64,1335.28863
-3.277448,201,1335.882143
-76.696077,124,1336.092524
-23.487773,201,1336.913296
17.674421,201,1337.597872
-106.098829,56,1337.649317
-10.663607,201,1338.269306
-39.946319,201,1338.981139
-10.129009,201,1339.697646
-42.251108,201,1340.288093
-102.305081,33,1340.81338
-120.192614,148,1341.518085
-21.885404,201,1342.138591
-91.799216,126,1342.750165
