#{"t_start": 1682012610.2607944, "env_id": null}
r,l,t
-207.835535,50,8.115196
-195.095601,60,8.127676
-167.397386,26,8.134019
-281.546793,93,8.153474
-193.501858,85,8.170725
-151.429744,10,8.173284
-137.571599,50,8.184431
-162.016862,17,8.188366
-112.405412,10,8.190808
-163.564733,16,8.194432
-98.778235,13,8.198184
-102.970547,10,8.200704
-159.216794,34,8.207839
-144.311455,57,8.219395
-296.572457,60,8.232078
-153.887777,10,8.234609
-103.413103,13,8.23776
-155.889504,10,8.240226
-98.461057,10,8.243188
-264.440841,90,8.261021
-101.372476,10,8.263719
-215.434285,28,8.26961
-104.780694,12,8.27288
-96.859479,15,8.276347
-100.997983,10,8.278893
-177.215331,36,8.286469
-103.823667,19,8.291019
-97.874009,13,8.294204
-157.369219,41,8.305401
-199.807162,42,8.314345
-210.224316,41,8.324081
-100.91999,10,8.326642
-144.016125,27,8.33234
-151.523502,11,8.335063
-149.911349,11,8.33811
-191.170345,68,8.352361
-154.445194,22,8.357286
-98.3897,22,8.362256
-105.128425,37,8.370814
-107.04826,11,8.373471
-102.698256,12,8.376158
-174.844936,15,8.379557
-104.986424,30,8.386388
-122.058197,35,8.393894
-103.334122,10,8.396347
-104.507726,11,8.399022
-170.384078,15,8.40292
-157.789269,14,8.406134
-98.206903,10,8.408549
-369.839189,63,8.42105
-181.397124,30,8.427778
-100.955632,11,8.430348
-100.279429,10,8.432856
-148.227016,21,8.437713
-103.634095,11,8.440703
-170.221546,33,8.447835
-149.610895,12,8.45076
-105.367058,34,8.458221
-101.056681,10,8.46101
-111.38079,22,8.465903
-106.905027,38,8.473708
-117.806337,46,8.483443
-132.0018,65,8.497214
-174.985405,45,8.506357
-99.39942,47,8.515935
-119.910856,21,8.520583
-159.896315,36,8.531164
-100.768335,12,8.534589
-104.766692,13,8.537714
-113.099194,11,8.540375
-104.294623,15,8.544302
-150.878412,14,8.547693
-234.389533,108,8.56982
-169.934937,14,8.57302
-397.844495,87,8.591555
-153.140642,12,8.594501
-103.902621,10,8.59694
-183.788955,33,8.603863
-250.835489,126,8.629396
-150.243091,10,8.631912
-177.272899,22,8.636824
-162.58775,35,8.64454
-154.776117,10,8.647656
-236.981519,32,8.654892
-103.551277,10,8.657497
-128.33165,13,8.660465
-150.503137,10,8.663238
-206.942682,47,8.673319
-146.639395,60,8.685574
-113.769718,11,8.688258
-272.271426,34,8.695971
-149.127006,11,8.698588
-149.642494,10,8.701148
-165.586744,30,8.707627
-110.105799,23,8.712918
-108.770524,21,8.717667
-165.444753,60,8.730019
-632.083875,136,8.760189
-164.224294,14,8.763862
-207.80031,36,8.771909
-120.01219,12,8.774757
-112.462143,11,8.777282
-97.68009,14,8.781018
-104.091087,11,8.783976
-100.420621,11,8.786727
-148.681044,10,8.789335
-152.200849,27,8.795705
-98.798571,13,8.798868
-164.254485,26,8.804441
-106.657356,23,8.830758
-153.931183,35,8.83844
-106.257753,10,8.841061
-151.944363,10,8.843583
-150.313289,12,8.846515
-110.916126,32,8.853559
-356.999134,94,8.872314
-148.338077,11,8.875158
-167.458551,34,8.882487
-111.323291,35,8.89009
-167.508605,29,8.896349
-160.666655,37,8.90396
-100.035623,26,8.909668
-99.306225,11,8.912914
-201.97109,59,8.924817
-106.795359,10,8.927196
-250.057417,52,8.937804
-96.905614,15,8.941611
-163.207326,16,8.945201
-100.299069,14,8.948496
-105.392562,12,8.951352
-188.711577,30,8.957983
-117.118418,14,8.961199
-174.014724,37,8.968913
-105.091642,10,8.971425
-162.443926,14,8.975013
-104.421647,22,8.979724
-103.61221,11,8.982469
-251.541931,133,9.013044
-152.32711,10,9.016031
-170.803667,10,9.018654
-151.261099,11,9.021492
-100.476185,15,9.02498
-116.624477,36,9.03303
-109.13397,45,9.042486
-100.663834,10,9.044947
-416.85524,116,9.068249
-120.74602,18,9.072713
-104.795335,26,9.078492
-111.627368,33,9.085221
-608.136383,107,9.106529
-123.418267,19,9.111081
-237.419068,57,9.122435
-151.416241,11,9.125049
-148.899438,13,9.128104
-194.51756,57,9.140072
-108.121502,21,9.144882
-148.581452,11,9.147747
-292.185163,94,9.166001
-717.64059,148,9.196087
-99.609447,14,9.199299
-368.856266,134,9.229925
-111.01213,26,9.235759
-149.386815,12,9.239261
-126.030857,32,9.246174
-278.556728,41,9.254694
-112.822946,24,9.260229
-187.311941,38,9.268601
-99.700223,11,9.271424
-254.24446,46,9.281019
-110.500298,13,9.283989
-99.403662,10,9.287014
-101.205039,11,9.289604
-106.47402,11,9.292449
-216.493226,36,9.30002
-553.024133,91,9.319216
-164.962067,50,9.329844
-103.302874,34,9.337078
-153.646572,10,9.339471
-261.893802,85,9.357546
-158.640248,10,9.360484
-284.893613,51,9.371127
-155.992638,10,9.373641
-158.354261,10,9.376567
-105.398005,29,9.382751
-119.906691,34,9.390273
-180.576194,23,9.39541
-338.930645,89,9.413655
-99.34782,10,9.416101
-150.348524,11,9.418935
-233.060787,45,9.430922
-463.80352,114,9.455159
-155.957839,11,9.457903
-148.368492,10,9.46049
-139.418039,64,9.473496
-149.848586,13,9.476958
-103.536667,12,9.479772
-148.111488,11,9.482378
-109.369025,13,9.485438
-107.36567,25,9.491245
-159.999938,22,9.496171
-237.051724,34,9.503516
-139.732977,34,9.510623
-310.553654,54,9.522017
-106.726724,10,9.524457
-107.291929,14,9.527588
-169.798255,59,9.539823
-181.733959,44,9.549452
-214.389432,39,9.557492
-182.652771,71,9.571605
-631.211721,151,9.601764
-105.726852,26,9.607519
-224.384422,76,9.622841
-150.534177,11,9.625622
-614.475525,133,9.65531
-97.869912,12,9.658656
-170.32576,16,9.662437
-103.4806,13,9.665932
-154.896844,33,9.672979
-108.079381,52,9.685774
-125.209134,38,9.694473
-244.068476,70,9.709554
-172.700104,66,9.723295
-151.51335,11,9.726469
-98.612338,25,9.731707
-169.731126,43,9.740557
-105.076727,10,9.743042
-100.04665,14,9.746639
-376.994844,85,9.763666
-162.59994,17,9.767471
-209.595547,43,9.776373
-104.231701,10,9.779212
-124.728551,68,9.793525
-103.412017,12,9.796396
-173.795465,36,9.803895
-164.383854,35,9.811601
-175.4534,63,9.824415
-98.115929,11,9.827198
-155.084356,54,9.838531
-108.530621,10,9.841291
-104.021883,10,9.843755
-200.87866,24,9.849063
-155.521151,16,9.85274
-152.672701,34,9.863378
-186.988844,21,9.869011
-153.101528,11,9.871679
-185.899449,71,9.886967
-200.810706,63,9.900291
-234.14047,77,9.916085
-105.572657,10,9.91863
-156.660277,10,9.921009
-168.082612,51,9.932891
-339.900766,132,9.959084
-104.065184,10,9.961715
-158.312449,31,9.9689
-148.799296,13,9.972573
-97.690104,12,9.975489
-244.441135,40,9.984123
-129.476345,24,9.989446
-100.215574,10,9.992193
-237.102922,57,10.004009
-192.938032,72,10.018721
-167.224285,11,10.021359
-141.566742,23,10.026816
-149.999687,10,10.029299
-105.041027,10,10.031825
-99.399225,25,10.037193
-171.382198,13,10.040542
-148.977493,12,10.043514
-150.13689,10,10.046059
-146.832742,21,10.050641
-110.677132,37,10.058639
-156.720109,37,10.06625
-104.831827,15,10.069562
-280.730504,37,10.077732
-109.348093,11,10.080745
-110.996272,13,10.086196
-161.703178,15,10.089736
-99.493097,12,10.092648
-104.715707,12,10.096058
-199.193151,44,10.105945
-148.046669,12,10.109095
-120.292494,23,10.114171
-191.707702,88,10.132906
-152.634358,11,10.13577
-148.807789,14,10.139068
-99.20879,10,10.14163
-100.971989,23,10.147256
-101.782807,10,10.149783
-97.390327,14,10.153236
-121.752519,34,10.160444
-153.231691,10,10.163681
-103.683439,10,10.166393
-127.984638,46,10.175773
-188.896446,15,10.179404
-104.521154,10,10.182307
-262.570038,66,10.196062
-158.667875,23,10.201283
-152.452927,10,10.203873
-128.167854,33,10.211039
-156.199279,11,10.2137
-718.090475,146,10.243465
-183.101378,16,10.24709
-206.416202,22,10.252027
-271.291879,75,10.26743
-110.587642,11,10.27007
-182.148713,29,10.276093
-153.829454,15,10.280417
-106.04654,10,10.282944
-155.069538,11,10.285637
-249.725953,112,10.310563
-148.788432,11,10.313813
-126.120264,89,10.332618
-99.754719,13,10.335752
-287.603519,89,10.353544
-155.954173,10,10.356579
-124.332117,27,10.362445
-178.088534,45,10.372015
-108.861523,31,10.378835
-207.257511,52,10.389867
-97.807042,33,10.396731
-222.048331,25,10.402035
-100.707436,10,10.404535
-160.473943,11,10.407482
-467.263977,88,10.42548
-237.951572,50,10.435773
-239.42883,92,10.454194
-111.586412,12,10.457286
-109.592628,38,10.465292
-107.481868,30,10.471884
-165.677124,28,10.477851
-248.100073,37,10.48597
-287.384481,38,10.493813
-253.404727,25,10.499426
-103.921393,10,10.501893
-148.298965,10,10.504768
-155.973589,23,10.509634
-161.891741,10,10.512122
-147.706483,101,10.535849
-101.394568,10,10.538923
-156.323519,10,10.541524
-107.907442,10,10.543971
-100.671963,16,10.547633
-101.217323,10,10.55075
-102.731301,26,10.556504
-98.678598,10,10.559012
-102.643277,11,10.562132
-98.439212,10,10.565094
-152.698679,10,10.567657
-148.057116,11,10.570301
-164.497434,39,10.579072
-158.294592,11,10.58213
-161.207214,48,10.592127
-151.366691,10,10.594764
-303.880684,41,10.603305
-156.370621,10,10.606178
-106.50218,10,10.608595
-103.873065,11,10.611244
-115.114792,20,10.615761
-151.421981,11,10.618767
-110.871679,10,10.62112
-304.369435,117,10.645524
-220.447416,42,10.654613
-96.553138,26,10.660568
-113.140168,71,10.675968
-239.33429,67,10.689683
-311.904412,93,10.708533
-139.218751,33,10.716021
-103.957834,10,10.718606
-180.864134,25,10.724246
-97.981825,15,10.727685
-265.438254,122,10.756004
-117.573465,24,10.761579
-161.724624,28,10.768296
-142.508007,34,10.775578
-170.451076,38,10.784148
-101.002687,12,10.787222
-99.449261,10,10.789673
-185.676623,32,10.796783
-117.593875,22,10.802441
-101.905161,10,10.804829
-98.398457,10,10.807299
-180.294154,27,10.813195
-112.759516,24,10.818797
-286.378588,40,10.826958
-111.408455,35,10.834135
-150.86466,68,10.847622
-98.926021,10,10.850392
-98.246845,10,10.852884
-352.031743,121,10.877634
-151.741899,12,10.880566
-105.108018,10,10.883383
-98.316939,10,10.885929
-424.160073,52,10.897553
-99.310254,27,10.903465
-149.109532,12,10.906869
-103.112978,24,10.912111
-160.938531,11,10.914819
-189.290636,69,10.928531
-149.31684,12,10.931834
-99.805745,10,10.934366
-107.0353,10,10.936769
-102.841267,34,10.944002
-98.333852,11,10.947089
-108.57326,10,10.949601
-196.764328,47,10.959482
-190.109104,34,10.966687
-148.025705,12,10.9698
-202.050131,25,10.977741
-157.985531,32,10.985147
-329.098608,99,11.005884
-229.488579,53,11.017469
-104.083289,11,11.020121
-105.409772,10,11.022684
-98.71922,10,11.025271
-109.951596,11,11.028374
-112.298125,12,11.031359
-101.637019,11,11.034075
-154.305183,10,11.036602
-362.064726,57,11.048687
-159.716428,10,11.051225
-225.310442,32,11.057924
-156.424012,38,11.066351
-286.563326,84,11.083897
-107.329722,23,11.088876
-150.783333,10,11.091401
-169.718359,27,11.097193
-109.889033,14,11.100897
-149.061141,16,11.10456
-116.793729,50,11.115187
-153.21091,12,11.117982
-177.784229,26,11.124016
-170.429027,41,11.132604
-99.915444,11,11.13535
-150.318571,28,11.141202
-151.806701,10,11.144367
-149.157367,10,11.147648
-280.326619,61,11.160852
-474.702116,91,11.18051
-161.31873,47,11.19074
-120.170773,23,11.196086
-275.415745,37,11.206291
-106.561366,12,11.209406
-101.116787,41,11.218996
-205.535607,47,11.228898
-136.055418,21,11.233504
-114.362971,13,11.236718
-141.16699,21,11.241856
-104.68289,30,11.248731
-226.030367,42,11.257557
-116.216627,11,11.26028
-516.852113,130,11.286989
-149.673397,29,11.293481
-176.270604,20,11.297879
-154.729862,26,11.303346
-162.376018,10,11.306171
-98.550231,10,11.308683
-146.218017,21,11.313286
-150.394989,10,11.315681
-164.94201,34,11.323302
-194.6922,32,11.329936
-287.717039,39,11.338156
-99.440136,13,11.341204
-106.46701,11,11.344235
-100.075111,13,11.347367
-107.249545,12,11.350315
-106.469304,32,11.357264
-119.869063,24,11.362866
-101.424148,11,11.365593
-208.752326,36,11.373218
-180.224191,22,11.378037
-162.421559,24,11.384268
-99.619964,24,11.389388
-168.552138,11,11.392129
-153.876827,24,11.397155
-297.345305,71,11.411714
-222.959285,70,11.42836
-106.097466,10,11.431598
-335.613388,96,11.45145
-246.571511,83,11.469483
-202.682054,23,11.474581
-196.342413,118,11.498993
-148.737297,16,11.502747
-102.453563,15,11.506774
-120.209252,48,11.516382
-151.655465,12,11.519275
-150.761029,10,11.521837
-190.84794,62,11.53496
-151.972402,12,11.537815
-100.571197,10,11.540291
-97.805635,23,11.545325
-101.889073,25,11.551313
-172.354335,18,11.555352
-216.750476,38,11.563417
-159.734295,10,11.565862
-104.049539,23,11.571109
-162.701671,88,11.588121
-98.669824,10,11.590764
-107.213335,11,11.593366
-164.65489,22,11.598665
-99.14584,11,11.601458
-164.860012,36,11.608976
-165.066765,10,11.611506
-120.722658,14,11.615265
-188.902,71,11.629542
-131.768407,23,11.63454
-98.598365,10,11.637046
-234.010873,57,11.652864
-148.436539,11,11.65575
-151.945333,11,11.658398
-147.934973,11,11.661159
-152.529776,12,11.664614
-173.331519,46,11.675077
-98.920829,11,11.678238
-115.725235,37,11.686247
-261.30173,39,11.695401
-206.669355,74,11.710309
-105.452542,11,11.713027
-301.808134,97,11.73263
-378.911985,87,11.750679
-104.487896,10,11.753071
-241.427972,63,11.766507
-303.705843,39,11.774779
-116.638343,27,11.781266
-156.027063,13,11.784349
-149.743456,14,11.787702
-128.248248,36,11.795217
-220.128027,35,11.802816
-328.235636,75,11.818372
-252.503973,34,11.825778
-128.834632,27,11.831542
-110.155679,35,11.839632
-102.759438,10,11.842217
-316.834729,67,11.85617
-102.905021,14,11.859431
-103.10545,33,11.869369
-100.027486,15,11.873036
-130.707676,39,11.881687
-255.448265,34,11.888972
-245.665127,58,11.901489
-117.544969,32,11.908781
-119.818704,21,11.913592
-99.085989,13,11.916715
-155.648379,55,11.928575
-153.964912,12,11.931487
-118.213799,11,11.934253
-101.481596,10,11.936737
-103.533155,25,11.942702
-173.021675,17,11.946519
-111.050858,46,11.955912
-103.27134,13,11.958884
-380.011328,90,11.977483
-111.413015,10,11.979966
-110.536142,18,11.98393
-185.095144,65,11.997344
-196.219404,29,12.004051
-120.677794,32,12.010721
-154.760185,11,12.013324
-108.063416,27,12.019098
-167.490411,27,12.025524
-109.194678,12,12.02845
-163.643434,14,12.031814
-98.527017,11,12.034547
-96.261618,17,12.03879
-204.075742,62,12.05145
-99.771267,12,12.054325
-123.570221,14,12.057591
-115.096278,25,12.063662
-165.495328,47,12.07347
0.024635,151,12.567128
-160.615662,15,12.582112
-558.518421,57,12.635451
-260.745561,28,12.664178
-1649.691782,82,12.745841
-202.772603,26,12.769243
-61.567918,151,12.917263
-431.04401,86,13.00187
-207.571228,80,13.078454
-351.692911,43,13.118477
-105.556393,40,13.159199
-858.184162,66,13.223289
-187.56241,48,13.270274
-150.117778,44,13.311465
-166.160256,46,13.355603
-664.407472,85,13.439232
-230.663786,37,13.479811
-146.951083,16,13.49648
-185.56565,53,13.549144
-176.379573,58,13.60726
-234.494996,68,13.676363
-104.022429,48,13.723027
-143.064768,95,13.81439
-209.029623,59,13.87206
2.470003,151,14.017
-130.503419,72,14.086575
-89.097015,56,14.139921
-113.877722,72,14.213972
-152.586633,138,14.344124
-432.580836,57,14.400195
-150.275341,67,14.467656
-267.448511,95,14.561315
-150.13408,26,14.587543
-329.596729,119,14.701845
-110.884046,20,14.722258
-298.171948,138,14.857776
-91.179035,60,14.914151
-101.20591,30,14.941285
-226.688254,79,15.018417
-99.037862,15,15.033844
-189.005433,59,15.091307
-165.685487,25,15.115521
-285.161584,62,15.177998
-151.041839,33,15.211707
-103.957869,13,15.224105
-110.802385,151,15.370892
-240.543696,69,15.443739
-439.253707,78,15.518834
-159.501859,21,15.540911
-153.425053,26,15.565526
-191.364846,79,15.642094
-222.866521,57,15.699072
-207.904097,33,15.730306
-163.654233,22,15.752373
-168.545903,95,15.84472
-177.413367,55,15.896085
-229.834665,151,16.043668
-192.736204,15,16.058783
-247.688119,28,16.087102
-382.505178,50,16.133517
-189.059936,52,16.183871
-704.553838,129,16.308238
-148.512696,57,16.36101
-136.910161,40,16.403565
-149.714941,37,16.440945
-157.04224,12,16.453062
-259.590688,108,16.556834
-143.767582,33,16.590535
-122.480039,99,16.688359
-174.716169,29,16.715886
-159.694062,38,16.754331
-136.326668,59,16.811935
-180.926821,98,16.905278
-236.685585,41,16.944294
-103.205975,51,16.995205
-197.291928,36,17.030219
-168.667186,45,17.073081
-152.572962,30,17.103409
-150.307441,15,17.118898
-281.338842,79,17.19559
-116.687161,36,17.230393
-246.346551,50,17.279242
-250.27298,25,17.303954
-207.069133,23,17.32736
-183.038522,49,17.377498
-195.285132,72,17.449351
-107.912081,13,17.461942
-481.607196,105,17.563866
-71.43889,136,17.698092
-161.091619,22,17.720414
-96.123474,86,17.806975
-632.412462,130,17.931458
-718.675544,101,18.0279
-174.888841,98,18.123451
-168.88424,64,18.188484
-118.857086,23,18.211402
-106.152191,47,18.254929
-192.279977,109,18.365341
-202.837125,105,18.468724
-174.473596,82,18.547843
-153.557046,70,18.616436
-103.925799,13,18.628082
-204.371,43,18.672938
-559.163257,88,18.759429
-147.303816,19,18.778814
-367.507044,99,18.873431
-147.742253,12,18.917871
-354.219156,151,19.064991
-189.035264,64,19.126199
-100.997181,26,19.153801
-170.524534,56,19.208279
-165.234958,84,19.289715
-131.795675,70,19.357134
-188.283986,68,19.424875
-158.793634,37,19.459724
-169.055153,32,19.491451
-206.998679,151,19.638639
-222.027024,62,19.700878
-101.304005,38,19.736647
-166.596451,30,19.765873
-158.872243,54,19.816699
-160.787882,30,19.846849
-147.279851,26,19.871547
-111.232935,14,19.886492
-462.951735,109,19.99091
-145.719756,150,20.133735
-144.680015,75,20.208515
-181.739343,50,20.257664
-90.544414,128,20.387585
-98.470365,17,20.404087
-152.801223,42,20.444786
-160.983577,23,20.467875
-103.91907,12,20.479578
-158.030788,13,20.491804
-620.255495,121,20.608528
-86.322366,77,20.683849
-72.853527,97,20.778792
-133.808132,68,20.844495
-158.445244,77,20.918204
-126.116001,95,21.008865
-161.603022,87,21.092691
-9.839627,151,21.239708
-9.681757,151,21.38881
-102.581993,15,21.403795
-164.193558,122,21.520621
-208.268016,55,21.571964
-159.261776,60,21.629555
-96.207427,17,21.648648
-148.766158,18,21.665824
-100.385898,15,21.681849
-110.401934,19,21.701385
-169.271148,63,21.76053
-114.027348,143,21.897878
-224.354197,42,21.938795
-189.196744,57,21.99575
-167.519366,20,22.015658
-297.494324,66,22.077178
-239.74669,82,22.159046
-175.549558,33,22.190769
-184.369712,67,22.255112
-243.606767,39,22.2991
-358.477996,98,22.391944
-162.040029,46,22.438595
-208.557109,49,22.486253
-89.702202,41,22.525252
-151.840165,55,22.579277
-146.755586,62,22.640454
-185.950417,82,22.72356
11.154775,151,22.870541
34.040997,151,23.013346
